answer_id,snippet_no,parent_id,score,owner_id,ff_count,ff_line,ff_type,ff_severity,ff_description
47074,1,47066,2,4799,1,3,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
47267,1,34987,2,None,0,0,,0,
47809,1,47780,1,3279,0,0,,0,
47928,1,47919,10,826,0,0,,0,
47955,1,47919,3,1077,0,0,,0,
47976,1,41590,33,None,0,0,,0,
47976,2,41590,33,None,0,0,,0,
47984,1,47981,14,1244,0,0,,0,
47984,2,47981,14,1244,0,0,,0,
47984,3,47981,14,1244,0,0,,0,
47990,1,47981,2193,813,0,0,,0,
47990,2,47981,2193,813,0,0,,0,
47990,3,47981,2193,813,0,0,,0,
47990,4,47981,2193,813,0,0,,0,
47990,5,47981,2193,813,0,0,,0,
48008,1,41590,48,268,0,0,,0,
48008,2,41590,48,268,0,0,,0,
48008,3,41590,48,268,0,0,,0,
48033,1,48017,20,2915,0,0,,0,
48078,1,48053,1,4798,0,0,,0,
48079,1,48053,29,2214,0,0,,0,
48090,1,48053,3,3499,0,0,,0,
48103,1,48053,34,2915,0,0,,0,
48103,2,48053,34,2915,0,0,,0,
48103,3,48053,34,2915,0,0,,0,
48103,4,48053,34,2915,0,0,,0,
48103,5,48053,34,2915,0,0,,0,
48103,6,48053,34,2915,0,0,,0,
48103,7,48053,34,2915,0,0,,0,
48103,8,48053,34,2915,0,0,,0,
48263,1,47980,3,3848,0,0,,0,
48263,2,47980,3,3848,0,0,,0,
48263,3,47980,3,3848,0,0,,0,
48670,1,48094,14,456786,0,0,,0,
48670,2,48094,14,456786,0,0,,0,
48670,3,48094,14,456786,0,0,,0,
48670,4,48094,14,456786,0,0,,0,
48670,5,48094,14,456786,0,0,,0,
48670,6,48094,14,456786,0,0,,0,
48786,1,48647,2,3146,0,0,,0,
48929,1,48908,17,4848,1,14,buffer read,1,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).  "
49039,1,49035,3,3146,0,0,,0,
49044,1,49035,2,4848,0,0,,0,
49055,1,49046,45,2653,1,2,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
49056,1,49035,11,4613,0,0,,0,
49620,1,49596,19,658,0,0,,0,
49620,2,49596,19,658,0,0,,0,
49656,1,49046,12,2131,0,0,,0,
49767,1,49668,9,4997,0,0,,0,
49767,2,49668,9,4997,0,0,,0,
49884,1,45286,6,363,0,0,,0,
50068,1,49098,2,1146,0,0,,0,
50095,1,45627,56,2174,0,0,,0,
50095,2,45627,56,2174,0,0,,0,
50095,3,45627,56,2174,0,0,,0,
50632,1,50605,146,976,0,0,,0,
50632,2,50605,146,976,0,0,,0,
50691,1,47981,75,2509,0,0,,0,
50691,2,47981,75,2509,0,0,,0,
50694,1,50605,1,3805,0,0,,0,
51038,1,50525,2,1623,0,0,,0,
51038,2,50525,2,1623,0,0,,0,
51366,1,2844,26,5330,0,0,,0,
51366,2,2844,26,5330,0,0,,0,
51595,1,51592,1,1088,0,0,,0,
51607,1,51592,0,268,0,0,,0,
51608,1,51592,16,None,0,0,,0,
51608,2,51592,16,None,0,0,,0,
51965,1,51949,4,3655,0,0,,0,
51992,1,51949,23,2284,0,0,,0,
51999,1,51949,91,3210,0,0,,0,
52365,1,52357,31,1968,0,0,,0,
52381,1,52357,12,3279,0,0,,0,
52558,1,52550,65,2064,0,0,,0,
52559,1,52550,6,3279,0,0,,0,
52571,1,52550,3,4761,0,0,,0,
52590,1,52550,2,4790,0,0,,0,
52615,1,52550,57,1441,0,0,,0,
52615,2,52550,57,1441,0,0,,0,
52617,1,52506,4,4727,0,0,,0,
52727,1,51667,14,5109,0,0,,0,
53174,1,53161,3,157,0,0,,0,
53175,1,53161,21,658,0,0,,0,
53184,1,53161,61,3474,0,0,,0,
53298,1,53161,3,2045,0,0,,0,
53345,1,17434,9,4945,0,0,,0,
53345,2,17434,9,4945,0,0,,0,
53781,1,53757,10,2948,0,0,,0,
53797,1,53757,15,4086,0,0,,0,
53797,2,53757,15,4086,0,0,,0,
53815,1,53757,4,1898,0,0,,0,
53826,1,53811,5,4992,0,0,,0,
53836,1,53827,12,3631,0,0,,0,
53862,1,53849,19,224,0,0,,0,
53862,2,53849,19,224,0,0,,0,
53878,1,53849,82,5324,0,0,,0,
53915,1,53849,4,2260,0,0,,0,
53921,1,53849,77,2298,0,0,,0,
54048,1,53849,96,4405,0,0,,0,
54172,1,54142,94,1968,0,0,,0,
54172,2,54142,94,1968,0,0,,0,
54172,3,54142,94,1968,0,0,,0,
54243,1,49251,0,5397,0,0,,0,
54243,2,49251,0,5397,0,0,,0,
54341,1,51687,4,379,1,20,misc LoadLibrary,3,"Ensure that the full path to the library is specified, or current directory may be used (CWE-829, CWE-20).  Use registry entry or GetWindowsDirectory to find library path, if you aren't already. "
54341,2,51687,4,379,0,0,,0,
54341,3,51687,4,379,0,0,,0,
54628,1,54585,11,5241,0,0,,0,
54830,1,54585,8,5595,0,0,,0,
54870,1,54585,-3,1179,0,0,,0,
54902,1,54585,46,4086,0,0,,0,
55118,1,55093,4,4977,0,0,,0,
55149,1,55093,16,811,0,0,,0,
55167,1,55093,6,826,0,0,,0,
55183,1,55093,4,1527,0,0,,0,
55341,1,55093,2,234,0,0,,0,
55446,1,55440,7,2434,0,0,,0,
55446,2,55440,7,2434,0,0,,0,
55525,1,54674,15,456,0,0,,0,
55548,1,55510,48,5324,0,0,,0,
55548,2,55510,48,5324,0,0,,0,
55584,1,47981,165,4086,0,0,,0,
55584,2,47981,165,4086,0,0,,0,
55584,3,47981,165,4086,0,0,,0,
55584,4,47981,165,4086,0,0,,0,
55632,1,22500,2,4086,0,0,,0,
55632,2,22500,2,4086,0,0,,0,
55660,1,55532,3,872,0,0,,0,
55660,2,55532,3,872,0,0,,0,
55660,3,55532,3,872,0,0,,0,
55663,1,15240,3,4086,0,0,,0,
55663,2,15240,3,4086,0,0,,0,
55663,3,15240,3,4086,0,0,,0,
55680,1,53849,167,4086,0,0,,0,
55680,2,53849,167,4086,0,0,,0,
55863,1,55859,19,5023,0,0,,0,
55865,1,55859,3,5324,0,0,,0,
55866,1,55859,0,85,0,0,,0,
55877,1,55510,3,3232,0,0,,0,
55877,2,55510,3,3232,0,0,,0,
56101,1,56091,1,1353085,0,0,,0,
56111,1,56091,8,5597,0,0,,0,
56111,2,56091,8,5597,0,0,,0,
56111,3,56091,8,5597,0,0,,0,
56274,1,55859,1,None,0,0,,0,
56274,2,55859,1,None,0,0,,0,
56344,1,56340,0,123,0,0,,0,
56418,1,56391,36,5083,0,0,,0,
56513,1,56500,4,5819,0,0,,0,
56514,1,56500,5,4528,0,0,,0,
56551,1,55440,0,3978,0,0,,0,
56593,1,56391,2,1765,0,0,,0,
56649,1,56500,0,3458,0,0,,0,
56825,1,56810,42,4659,0,0,,0,
56997,1,56391,5,5083,0,0,,0,
56997,2,56391,5,5083,1,4,shell ShellExecute,4,This causes a new program to execute and is difficult to use safely (CWE-78).  try using a library call that implements the same functionality if available. 
57045,1,56091,3,4591,0,0,,0,
57055,1,56500,1,4343,0,0,,0,
57055,2,56500,1,4343,0,0,,0,
57055,3,56500,1,4343,0,0,,0,
57055,4,56500,1,4343,0,0,,0,
57055,5,56500,1,4343,0,0,,0,
57055,6,56500,1,4343,0,0,,0,
57088,1,55859,3,852,0,0,,0,
57376,1,57355,2,893,0,0,,0,
57376,2,57355,2,893,0,0,,0,
57431,1,57355,8,5963,0,0,,0,
57431,2,57355,8,5963,0,0,,0,
57573,1,52550,22,5536,0,0,,0,
57573,2,52550,22,5536,1,1,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
57573,3,52550,22,5536,0,0,,0,
57573,4,52550,22,5536,0,0,,0,
57573,5,52550,22,5536,0,0,,0,
57573,6,52550,22,5536,0,0,,0,
57656,1,57483,69,5987,0,0,,0,
57656,2,57483,69,5987,0,0,,0,
57656,3,57483,69,5987,0,0,,0,
57734,1,57483,108,852,0,0,,0,
58072,1,58069,16,5832,0,0,,0,
58072,2,58069,16,5832,0,0,,0,
58072,3,58069,16,5832,0,0,,0,
58072,4,58069,16,5832,0,0,,0,
58072,5,58069,16,5832,1,21,buffer read,1,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).  "
58171,1,58058,6,5387,0,0,,0,
58171,2,58058,6,5387,0,0,,0,
58171,3,58058,6,5387,0,0,,0,
58171,4,58058,6,5387,0,0,,0,
58171,5,58058,6,5387,0,0,,0,
58537,1,57355,0,5822,0,0,,0,
58798,1,56091,0,3561,0,0,,0,
58798,2,56091,0,3561,0,0,,0,
58798,3,56091,0,3561,0,0,,0,
58954,1,57840,2,None,0,0,,0,
58954,2,57840,2,None,0,0,,0,
58954,3,57840,2,None,0,0,,0,
58954,4,57840,2,None,0,0,,0,
58954,5,57840,2,None,0,0,,0,
58954,6,57840,2,None,0,0,,0,
58954,7,57840,2,None,0,0,,0,
59317,1,59280,8,4591,0,0,,0,
59317,2,59280,8,4591,0,0,,0,
59350,1,59280,1,986,0,0,,0,
59361,1,59331,9,1007,0,0,,0,
59416,1,59331,21,5597,0,0,,0,
59445,1,49596,15,None,2,2,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
59445,2,49596,15,None,2,2,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
59445,3,49596,15,None,2,5,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
59552,1,53849,34,5661,0,0,,0,
59552,2,53849,34,5661,0,0,,0,
59553,1,59483,5,5039,0,0,,0,
59636,1,57483,4,3778,0,0,,0,
59741,1,59670,25,1968,0,0,,0,
60023,1,60000,8,852,0,0,,0,
60140,1,36077,11,6206,0,0,,0,
60140,2,36077,11,6206,0,0,,0,
60148,1,57483,10,6210,0,0,,0,
60148,2,57483,10,6210,0,0,,0,
60512,1,60507,3,4285,0,0,,0,
60513,1,60507,14,1146,0,0,,0,
60515,1,60507,1,2950,0,0,,0,
60515,2,60507,1,2950,0,0,,0,
60515,3,60507,1,2950,0,0,,0,
60527,1,60507,1,5303,0,0,,0,
60527,2,60507,1,5303,0,0,,0,
60577,1,58841,2,4875,0,0,,0,
60618,1,60570,0,445087,0,0,,0,
60651,1,60641,0,1733,0,0,,0,
60651,2,60641,0,1733,0,0,,0,
60655,1,60653,8,3153,0,0,,0,
60677,1,60653,0,3631,0,0,,0,
60677,2,60653,0,3631,0,0,,0,
60715,1,60673,4,3176,0,0,,0,
60715,2,60673,4,3176,0,0,,0,
60715,3,60673,4,3176,0,0,,0,
60790,1,60751,5,5422,0,0,,0,
60790,2,60751,5,5422,0,0,,0,
60941,1,60830,4,4945,0,0,,0,
61015,1,60977,1,5848,0,0,,0,
61105,1,60977,1,5314,0,0,,0,
61229,1,61227,26,893,0,0,,0,
61229,2,61227,26,893,0,0,,0,
61279,1,61278,11,3848,0,0,,0,
61281,1,61278,2,1196,0,0,,0,
61281,2,61278,2,1196,0,0,,0,
61303,1,61278,2,1599,0,0,,0,
61303,2,61278,2,1599,0,0,,0,
61303,3,61278,2,1599,0,0,,0,
61344,1,61341,3,2257,0,0,,0,
61350,1,61341,34,6049,0,0,,0,
61350,2,61341,34,6049,0,0,,0,
61461,1,61443,1,4218,0,0,,0,
61466,1,61443,1,445087,0,0,,0,
61572,1,61443,7,1077,0,0,,0,
61684,1,61680,11,2574,0,0,,0,
61685,1,61680,2,6049,0,0,,0,
61685,2,61680,2,6049,0,0,,0,
61689,1,61680,2,3146,0,0,,0,
61689,2,61680,2,3146,0,0,,0,
61690,1,61680,1,1849,0,0,,0,
61693,1,61680,-1,4218,0,0,,0,
61693,2,61680,-1,4218,0,0,,0,
61693,3,61680,-1,4218,0,0,,0,
61745,1,61341,6,5397,0,0,,0,
61936,1,61680,10,6386,0,0,,0,
61936,2,61680,10,6386,0,0,,0,
61946,1,61680,1,3848,0,0,,0,
61948,1,61893,5,716,0,0,,0,
61948,2,61893,5,716,0,0,,0,
61960,1,61680,4,5811,0,0,,0,
61960,2,61680,4,5811,0,0,,0,
61960,3,61680,4,5811,0,0,,0,
61960,4,61680,4,5811,0,0,,0,
61980,1,61680,1,55,0,0,,0,
61980,2,61680,1,55,0,0,,0,
62005,1,60641,2,986,0,0,,0,
62005,2,60641,2,986,0,0,,0,
62005,3,60641,2,986,0,0,,0,
62532,1,62512,11,3853,0,0,,0,
62601,1,62512,5,891,0,0,,0,
62601,2,62512,5,891,0,0,,0,
62601,3,62512,5,891,0,0,,0,
62601,4,62512,5,891,0,0,,0,
62601,5,62512,5,891,0,0,,0,
62608,1,57355,0,None,0,0,,0,
62608,2,57355,0,None,0,0,,0,
62608,3,57355,0,None,0,0,,0,
62611,1,61680,1,None,0,0,,0,
62674,1,62512,2,5822,0,0,,0,
62723,1,62689,6,658,0,0,,0,
62723,2,62689,6,658,0,0,,0,
62723,3,62689,6,658,0,0,,0,
62723,4,62689,6,658,0,0,,0,
62757,1,62689,0,1816,0,0,,0,
62757,2,62689,0,1816,0,0,,0,
62757,3,62689,0,1816,0,0,,0,
62757,4,62689,0,1816,0,0,,0,
62757,5,62689,0,1816,0,0,,0,
62757,6,62689,0,1816,0,0,,0,
62757,7,62689,0,1816,0,0,,0,
62783,1,62689,1,6300,0,0,,0,
62783,2,62689,1,6300,0,0,,0,
62783,3,62689,1,6300,0,0,,0,
62878,1,62340,4,5822,0,0,,0,
62915,1,62512,1,6649,0,0,,0,
63037,1,62689,1,7474,0,0,,0,
63037,2,62689,1,7474,0,0,,0,
63037,3,62689,1,7474,0,0,,0,
63041,1,62689,7,986,0,0,,0,
63041,2,62689,7,986,0,0,,0,
63087,1,62689,1,7452,0,0,,0,
63087,2,62689,1,7452,1,1,buffer CopyMemory,2,Does not check for buffer overflows when copying to destination (CWE-120).  Make sure destination can always hold the source data. 
63087,3,62689,1,7452,0,0,,0,
63430,1,45658,3,7748,0,0,,0,
63446,1,62832,3,6918,1,1,misc open,2,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).  "
63854,1,63776,0,1816,0,0,,0,
63854,2,63776,0,1816,0,0,,0,
63946,1,53849,4,7531,0,0,,0,
64276,1,10668,5,8168,0,0,,0,
64422,1,63166,37,5397,0,0,,0,
64422,2,63166,37,5397,0,0,,0,
64422,3,63166,37,5397,0,0,,0,
64422,4,63166,37,5397,0,0,,0,
64422,5,63166,37,5397,0,0,,0,
64422,6,63166,37,5397,0,0,,0,
64626,1,63776,5,8297,0,0,,0,
64713,1,64689,11,7116,0,0,,0,
64727,1,64689,2,5903,0,0,,0,
64794,1,64782,1,635,0,0,,0,
64795,1,64782,2,None,0,0,,0,
64796,1,64782,6,2598,0,0,,0,
64797,1,64782,1,8398,0,0,,0,
64797,2,64782,1,8398,0,0,,0,
64804,1,64782,0,5640,0,0,,0,
64811,1,64782,16,6266,0,0,,0,
64811,2,64782,16,6266,0,0,,0,
64815,1,64782,94,4540,0,0,,0,
64817,1,64782,162,8922,0,0,,0,
64817,2,64782,162,8922,0,0,,0,
64817,3,64782,162,8922,0,0,,0,
64817,4,64782,162,8922,0,0,,0,
64824,1,64498,4,8368,0,0,,0,
64824,2,64498,4,8368,0,0,,0,
64908,1,64851,35,3853,0,0,,0,
64911,1,64851,19,8999,0,0,,0,
64923,1,64851,1,7116,0,0,,0,
64949,1,63776,3,8127,0,0,,0,
64963,1,64851,1,8964,0,0,,0,
64963,2,64851,1,8964,1,4,format printf,4,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).  Use a constant for the format specification. "
64963,3,64851,1,8964,0,0,,0,
64964,1,64851,-1,8123,0,0,,0,
64984,1,60673,2,9056,0,0,,0,
64984,2,60673,2,9056,0,0,,0,
64985,1,64851,1,5963,0,0,,0,
64988,1,64851,-1,6386,0,0,,0,
65067,1,65037,-2,6597,1,1,format printf,4,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).  Use a constant for the format specification. "
65067,2,65037,-2,6597,0,0,,0,
65077,1,65037,4,4405,1,1,format printf,4,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).  Use a constant for the format specification. "
65087,1,65037,0,8566,1,3,format printf,4,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).  Use a constant for the format specification. "
65103,1,65037,22,147,1,1,format printf,4,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).  Use a constant for the format specification. "
65240,1,64851,3,9050,0,0,,0,
65240,2,64851,3,9050,0,0,,0,
65254,1,65170,4,3805,0,0,,0,
65309,1,64782,0,None,0,0,,0,
65309,2,64782,0,None,0,0,,0,
65309,3,64782,0,None,0,0,,0,
65309,4,64782,0,None,0,0,,0,
65309,5,64782,0,None,0,0,,0,
65309,6,64782,0,None,0,0,,0,
65313,1,51948,2,None,0,0,,0,
65388,1,65037,4,7228,1,1,format printf,4,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).  Use a constant for the format specification. "
65424,1,64958,2,7668,0,0,,0,
65438,1,54142,31,3923,0,0,,0,
65551,1,65524,0,6266,0,0,,0,
65551,2,65524,0,6266,0,0,,0,
65589,1,65524,2,8123,0,0,,0,
65589,2,65524,2,8123,0,0,,0,
65599,1,65524,8,7743,0,0,,0,
65632,1,65524,-1,287,0,0,,0,
65775,1,65170,1,4842,0,0,,0,
65777,1,65724,0,6266,0,0,,0,
65835,1,65524,0,8566,0,0,,0,
65835,2,65524,0,8566,0,0,,0,
65884,1,65524,0,6610,0,0,,0,
65923,1,65074,9,1695,0,0,,0,
65923,2,65074,9,1695,0,0,,0,
66036,1,65724,6,8965,0,0,,0,
66122,1,66107,6,2603,0,0,,0,
66151,1,66107,1,429,0,0,,0,
66151,2,66107,1,429,0,0,,0,
66151,3,66107,1,429,0,0,,0,
66154,1,66107,0,6597,1,4,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
66171,1,66107,1,5834,0,0,,0,
66176,1,66107,0,None,0,0,,0,
66180,1,34987,6,8701,0,0,,0,
66214,1,66107,0,8747,0,0,,0,
66214,2,66107,0,8747,0,0,,0,
66256,1,66107,0,9516,0,0,,0,
66347,1,66107,0,6093,2,4,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
66930,1,64645,0,9966,0,0,,0,
67109,1,64851,1,10042,0,0,,0,
67109,2,64851,1,10042,0,0,,0,
67196,1,66107,0,3499,0,0,,0,
67222,1,67015,2,8508,0,0,,0,
67251,1,67174,1,122,0,0,,0,
67307,1,67273,82,3146,0,0,,0,
67336,1,67273,26,6508,0,0,,0,
67428,1,15240,19,10089,0,0,,0,
67428,2,15240,19,10089,0,0,,0,
67460,1,67426,17,8123,0,0,,0,
67460,2,67426,17,8123,0,0,,0,
67460,3,67426,17,8123,0,0,,0,
67478,1,64498,1,10042,0,0,,0,
67833,1,38934,7,None,0,0,,0,
67838,1,67790,-1,7705,1,13,format printf,4,"If format strings can be influenced by an attacker, they can be exploited (CWE-134).  Use a constant for the format specification. "
67842,1,67790,6,9654,0,0,,0,
67903,1,67790,0,10471,0,0,,0,
67985,1,67894,87,9122,0,0,,0,
67985,2,67894,87,9122,0,0,,0,
67985,3,67894,87,9122,0,0,,0,
67985,4,67894,87,9122,0,0,,0,
67985,5,67894,87,9122,0,0,,0,
68367,1,68247,3,75240,0,0,,0,
68861,1,68843,2,5113,0,0,,0,
69147,1,68843,5,1323,0,0,,0,
69147,2,68843,5,1323,0,0,,0,
69197,1,69115,1,13,0,0,,0,
69199,1,65724,0,10957,0,0,,0,
69218,1,69115,4,3534,1,1,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
69218,2,69115,4,3534,0,0,,0,
69252,1,69250,25,10703,0,0,,0,
69305,1,69115,1,2948,0,0,,0,
69305,2,69115,1,2948,0,0,,0,
69305,3,69115,1,2948,0,0,,0,
69305,4,69115,1,2948,0,0,,0,
69306,1,69209,23,1323,0,0,,0,
69306,2,69209,23,1323,0,0,,0,
69306,3,69209,23,1323,1,1,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
69321,1,69209,0,7705,0,0,,0,
69333,1,69209,79,None,0,0,,0,
69454,1,28542,4,1323,0,0,,0,
69570,1,34151,2,8090,0,0,,0,
69570,2,34151,2,8090,0,0,,0,
69747,1,69743,5,9167,1,1,buffer sprintf,2,"Does not check for buffer overflows (CWE-120).  Use sprintf_s, snprintf, or vsnprintf. Risk is low because the source has a constant maximum length."
69765,1,69738,12,3056,1,1,buffer sprintf,4,"Does not check for buffer overflows (CWE-120).  Use sprintf_s, snprintf, or vsnprintf. "
69765,2,69738,12,3056,0,0,,0,
69820,1,65820,25,8003,0,0,,0,
69884,1,69859,14,10943,1,25,misc open,2,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).  "
69911,1,69738,34,3832,3,24,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
69911,2,69738,34,3832,2,7,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
69915,1,69738,1,11215,2,2,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
69915,2,69738,1,11215,0,0,,0,
70254,1,69115,0,3499,3,25,port snprintf,1,"On some very old systems, snprintf is incorrectly implemented and permits buffer overflows; there are also incompatible standard definitions of it.  Check it during installation, or use something else. "
70630,1,70013,353,7531,0,0,,0,
70630,2,70013,353,7531,0,0,,0,
70695,1,47975,9,4949,0,0,,0,
70778,1,11060,0,11521,0,0,,0,
70808,1,59635,40,11449,0,0,,0,
70808,2,59635,40,11449,0,0,,0,
70848,1,70842,17,8297,0,0,,0,
70856,1,11854,1,11521,0,0,,0,
70856,2,11854,1,11521,0,0,,0,
70906,1,63776,6,8127,0,0,,0,
70923,1,70850,5,11522,0,0,,0,
70942,1,70880,4,891,0,0,,0,
70942,2,70880,4,891,0,0,,0,
70994,1,6915,6,11521,0,0,,0,
71143,1,71108,6,1196,0,0,,0,
71143,2,71108,6,1196,0,0,,0,
71164,1,71108,1,1898,0,0,,0,
71164,2,71108,1,1898,0,0,,0,
71175,1,71108,1,11521,0,0,,0,
71250,1,71108,5,11773,0,0,,0,
71250,2,71108,5,11773,0,0,,0,
71250,3,71108,5,11773,0,0,,0,
71298,1,71108,10,6508,0,0,,0,
71298,2,71108,10,6508,0,0,,0,
71298,3,71108,10,6508,0,0,,0,
71343,1,11127,1,7531,1,10,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
71401,1,24207,3,13,0,0,,0,
71706,1,52506,6,11698,0,0,,0,
71706,2,52506,6,11698,0,0,,0,
71961,1,71416,5,12066,0,0,,0,
71961,2,71416,5,12066,0,0,,0,
71983,1,7525,9,11698,0,0,,0,
